id	type	language	license	rightsHolder	accessRights	datasetID	datasetName	ownerInstitutionCode	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	verbatimEventDate	locationID	continent	countryCode	stateProvince	county	municipality	verbatimLocality	locationAccordingTo	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters
IV2013090315195216	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090315195216	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	ZIEP022X	Europe	BE	Vlaams Gewest	Limburg	Rekem	Neerhelst-De Botten	MILKLIM-Gebieden	180318.544	238643.947	Belgian Lambert 72	Belgium Datum 1972	50.92694	5.62833	WGS84	30
IV2013090315441514	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090315441514	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	ZIEP021X	Europe	BE	Vlaams Gewest	Limburg	Rekem	Neerhelst-De Botten	MILKLIM-Gebieden	180342.800	238650.300	Belgian Lambert 72	Belgium Datum 1972	50.92716	5.62843	WGS84	30
IV2013090316013553	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090316013553	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	ZIEP020X	Europe	BE	Vlaams Gewest	Limburg	Rekem	Neerhelst-De Botten	MILKLIM-Gebieden	180322.071	238790.087	Belgian Lambert 72	Belgium Datum 1972	50.92695	5.63041	WGS84	30
IV2013090316100935	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090316100935	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	ZIEP019X	Europe	BE	Vlaams Gewest	Limburg	Rekem	Neerhelst-De Botten	MILKLIM-Gebieden	180060.278	238747.302	Belgian Lambert 72	Belgium Datum 1972	50.92461	5.62974	WGS84	30
IV2013090316382285	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090316382285	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	ZIEP018X	Europe	BE	Vlaams Gewest	Limburg	Rekem	Neerhelst-De Botten	MILKLIM-Gebieden	180067.549	238698.646	Belgian Lambert 72	Belgium Datum 1972	50.92468	5.62905	WGS84	30
IV2013090508584498	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090508584498	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	MECP016X	Europe	BE	Vlaams Gewest	Limburg	Mechelen-Aan-De-Maas	Vorte Bossen	MILKLIM-Gebieden	185397.500	241074.500	Belgian Lambert 72	Belgium Datum 1972	50.97222	5.66416	WGS84	30
IV2013090509280656	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090509280656	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	MECP013X	Europe	BE	Vlaams Gewest	Limburg	Mechelen-Aan-De-Maas	Vorte Bossen	MILKLIM-Gebieden	185463.800	241150.600	Belgian Lambert 72	Belgium Datum 1972	50.97280	5.66526	WGS84	30
IV2013090510054604	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090510054604	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-10	2002-07-10/2002-07-10	MECP021X	Europe	BE	Vlaams Gewest	Limburg	Mechelen-Aan-De-Maas	Vorte Bossen	MILKLIM-Gebieden	185273.700	241093.400	Belgian Lambert 72	Belgium Datum 1972	50.97110	5.66440	WGS84	30
IV2013090510080415	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090510080415	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP030X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	217227.137	223414.545	Belgian Lambert 72	Belgium Datum 1972	51.26079	5.41918	WGS84	30
IV2013090510193924	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090510193924	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP028X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	217302.228	223210.823	Belgian Lambert 72	Belgium Datum 1972	51.26149	5.41628	WGS84	30
IV2013090510523531	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090510523531	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP027X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	217281.273	223138.229	Belgian Lambert 72	Belgium Datum 1972	51.26131	5.41524	WGS84	30
IV2013090510560045	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090510560045	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP023X	Europe	BE	Vlaams Gewest	Limburg	Lommel	Hageven	MILKLIM-Gebieden	217220.009	222955.833	Belgian Lambert 72	Belgium Datum 1972	51.26079	5.41261	WGS84	30
IV2013090511074832	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090511074832	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP038X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	217590.175	223537.365	Belgian Lambert 72	Belgium Datum 1972	51.26404	5.42102	WGS84	30
IV2013090511195846	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090511195846	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP016X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	217925.073	223786.456	Belgian Lambert 72	Belgium Datum 1972	51.26702	5.42465	WGS84	30
IV2013090511264022	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090511264022	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP017X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	217887.274	223931.167	Belgian Lambert 72	Belgium Datum 1972	51.26666	5.42672	WGS84	30
IV2013090511360634	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090511360634	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP037X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	218351.573	223980.734	Belgian Lambert 72	Belgium Datum 1972	51.27082	5.42752	WGS84	30
IV2013090511452876	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090511452876	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP011X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	218611.000	224142.000	Belgian Lambert 72	Belgium Datum 1972	51.27313	5.42989	WGS84	30
IV2013090511583306	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090511583306	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP007X	Europe	BE	XY Onbekend	XY Onbekend	XY Onbekend	Hageven	MILKLIM-Gebieden	218647.434	224007.290	Belgian Lambert 72	Belgium Datum 1972	51.27348	5.42796	WGS84	30
IV2013090909190734	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090909190734	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP039X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	218783.000	224384.000	Belgian Lambert 72	Belgium Datum 1972	51.27465	5.43339	WGS84	30
IV2013090909303555	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090909303555	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP036X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	216452.877	222877.209	Belgian Lambert 72	Belgium Datum 1972	51.25390	5.41133	WGS84	30
IV2013090909455851	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090909455851	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-06-14	2002-06-14/2002-06-14	HAGP034X	Europe	BE	Vlaams Gewest	Limburg	Neerpelt	Hageven	MILKLIM-Gebieden	216514.636	222557.186	Belgian Lambert 72	Belgium Datum 1972	51.25450	5.40676	WGS84	30
IV2013090909571378	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090909571378	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-20	2002-07-20/2002-07-20	GUPP034X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Wingene	Gulke Putten	MILKLIM-Gebieden	197378.044	78199.117	Belgian Lambert 72	Belgium Datum 1972	51.08260	3.34283	WGS84	30
IV2013090910143810	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090910143810	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-20	2002-07-20/2002-07-20	GUPP041X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Wingene	Gulke Putten	MILKLIM-Gebieden	197348.880	78176.967	Belgian Lambert 72	Belgium Datum 1972	51.08234	3.34252	WGS84	30
IV2013090910320327	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090910320327	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-20	2002-07-20/2002-07-20	GUPP027X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Wingene	Gulke Putten	MILKLIM-Gebieden	197254.465	78188.746	Belgian Lambert 72	Belgium Datum 1972	51.08149	3.34270	WGS84	30
IV2013090910523353	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090910523353	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-20	2002-07-20/2002-07-20	BORP001X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Beernem	Heideveld-Bornebeek	MILKLIM-Gebieden	200334.304	74758.574	Belgian Lambert 72	Belgium Datum 1972	51.10874	3.29312	WGS84	30
IV2013090911135698	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090911135698	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-20	2002-07-20/2002-07-20	BORP002X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Beernem	Heideveld-Bornebeek	MILKLIM-Gebieden	200286.591	74718.336	Belgian Lambert 72	Belgium Datum 1972	51.10830	3.29256	WGS84	30
IV2013090911334347	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090911334347	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-20	2002-07-20/2002-07-20	WELP032X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Welle	Wellemeersen	MILKLIM-Gebieden	176994.000	128778.000	Belgian Lambert 72	Belgium Datum 1972	50.90344	4.06580	WGS84	30
IV2013090911570391	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090911570391	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-20	2002-07-20/2002-07-20	WELP026X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Welle	Wellemeersen	MILKLIM-Gebieden	177096.659	128611.297	Belgian Lambert 72	Belgium Datum 1972	50.90435	4.06342	WGS84	30
IV2013090913433907	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090913433907	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-06-25	2002-06-25/2002-06-25	EENP001X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Moerbeke	De Eenbes	MILKLIM-Gebieden	204365.765	118638.583	Belgian Lambert 72	Belgium Datum 1972	51.14902	3.91931	WGS84	30
IV2013090914002638	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090914002638	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-25	2002-06-25/2002-06-25	LINP001X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Eksaarde	De Linie	MILKLIM-Gebieden	205705.493	122556.232	Belgian Lambert 72	Belgium Datum 1972	51.16125	3.97519	WGS84	30
IV2013090914144559	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090914144559	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-06-25	2002-06-25/2002-06-25	FBOP002X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Sinaai	Fondatie van Boudelo	MILKLIM-Gebieden	207897.448	125917.616	Belgian Lambert 72	Belgium Datum 1972	51.18111	4.02309	WGS84	30
IV2013090914281148	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090914281148	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP005X	Europe	BE	Vlaams Gewest	Antwerpen	Wuustwezel	Groot Schietveld	MILKLIM-Gebieden	229836.000	167586.000	Belgian Lambert 72	Belgium Datum 1972	51.37852	4.62004	WGS84	30
IV2013090914412862	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090914412862	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP004X	Europe	BE	Vlaams Gewest	Antwerpen	Wuustwezel	Groot Schietveld	MILKLIM-Gebieden	229834.000	167595.000	Belgian Lambert 72	Belgium Datum 1972	51.37850	4.62017	WGS84	30
IV2013090914513629	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090914513629	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP007X	Europe	BE	Vlaams Gewest	Antwerpen	Wuustwezel	Groot Schietveld	MILKLIM-Gebieden	229836.000	167540.000	Belgian Lambert 72	Belgium Datum 1972	51.37852	4.61938	WGS84	30
IV2013090915001566	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090915001566	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP008X	Europe	BE	Vlaams Gewest	Antwerpen	Wuustwezel	Groot Schietveld	MILKLIM-Gebieden	229826.000	167490.000	Belgian Lambert 72	Belgium Datum 1972	51.37843	4.61866	WGS84	30
IV2013090915103278	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090915103278	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP009X	Europe	BE	Vlaams Gewest	Antwerpen	Wuustwezel	Groot Schietveld	MILKLIM-Gebieden	229809.000	167459.000	Belgian Lambert 72	Belgium Datum 1972	51.37828	4.61822	WGS84	30
IV2013090915131570	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090915131570	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP013X	Europe	BE	Vlaams Gewest	Antwerpen	Loenhout	Groot Schietveld	MILKLIM-Gebieden	229870.000	167693.000	Belgian Lambert 72	Belgium Datum 1972	51.37882	4.62158	WGS84	30
IV2013090915244959	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090915244959	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP022X	Europe	BE	Vlaams Gewest	Antwerpen	Wuustwezel	Groot Schietveld	MILKLIM-Gebieden	229837.000	167554.000	Belgian Lambert 72	Belgium Datum 1972	51.37853	4.61958	WGS84	30
IV2013090916001648	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090916001648	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP021X	Europe	BE	Vlaams Gewest	Antwerpen	Brecht	Groot Schietveld	MILKLIM-Gebieden	229182.000	167691.000	Belgian Lambert 72	Belgium Datum 1972	51.37264	4.62152	WGS84	30
IV2013090916173322	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090916173322	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP014X	Europe	BE	Vlaams Gewest	Antwerpen	Loenhout	Groot Schietveld	MILKLIM-Gebieden	229907.000	167746.000	Belgian Lambert 72	Belgium Datum 1972	51.37915	4.62235	WGS84	30
IV2013090916260490	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090916260490	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP012X	Europe	BE	Vlaams Gewest	Antwerpen	Loenhout	Groot Schietveld	MILKLIM-Gebieden	229876.000	167675.000	Belgian Lambert 72	Belgium Datum 1972	51.37888	4.62132	WGS84	30
IV2013090916322085	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013090916322085	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2002-07-01	2002-07-01/2002-07-01	GSCP018X	Europe	BE	Vlaams Gewest	Antwerpen	Brecht	Groot Schietveld	MILKLIM-Gebieden	229194.000	167646.000	Belgian Lambert 72	Belgium Datum 1972	51.37275	4.62087	WGS84	30
IV2013091008531526	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013091008531526	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-02	2002-07-02/2002-07-02	KRGP010X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Assenede	Krekengebied	MILKLIM-Gebieden	215309.360	106797.158	Belgian Lambert 72	Belgium Datum 1972	51.24661	3.74879	WGS84	30
IV2013091009190916	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013091009190916	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-02	2002-07-02/2002-07-02	KRGP009X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Assenede	Krekengebied	MILKLIM-Gebieden	215310.617	106802.741	Belgian Lambert 72	Belgium Datum 1972	51.24662	3.74887	WGS84	30
IV2013091009385608	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013091009385608	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-02	2002-07-02/2002-07-02	KRGP007X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Watervliet	Krekengebied	MILKLIM-Gebieden	217400.134	102008.992	Belgian Lambert 72	Belgium Datum 1972	51.26502	3.67994	WGS84	30
IV2013091013523934	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013091013523934	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-02	2002-07-02/2002-07-02	KRGP006X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Sint-Jan-In-Eremo	Krekengebied	MILKLIM-Gebieden	217503.897	94332.752	Belgian Lambert 72	Belgium Datum 1972	51.26527	3.56996	WGS84	30
IV2013091014075378	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013091014075378	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2002-07-02	2002-07-02/2002-07-02	KRGP005X	Europe	BE				Krekengebied	MILKLIM-Gebieden			Belgian Lambert 72	Belgium Datum 1972			WGS84	30
